Longitude,Latitude
79.0067,26.5578
79.0044,26.5586
78.9980,26.5640
78.9991,26.5667
78.9979,26.5722
78.9982,26.5742
78.9913,26.5823
78.9796,26.5741
78.9795,26.5816
78.9810,26.5860
78.9780,26.5924
78.9821,26.5942
78.9913,26.6046
79.0037,26.6064
79.0052,26.6141
79.0031,26.6192
79.0031,26.6267
79.0008,26.6304
78.9913,26.6414
78.9872,26.6442
78.9869,26.6474
78.9890,26.6514
78.9913,26.6546
78.9957,26.6636
78.9981,26.6666
79.0012,26.6739
79.0004,26.6767
78.9973,26.6810
78.9932,26.6846
78.9912,26.6844
78.9873,26.6860
78.9839,26.6857
78.9739,26.6825
78.9697,26.6806
78.9639,26.6765
78.9479,26.6626
78.9437,26.6610
78.9379,26.6627
78.9361,26.6649
78.9499,26.6919
78.9502,26.6940
78.9481,26.6967
78.9308,26.7043
78.9128,26.7104
78.9079,26.7129
78.8829,26.7044
78.8649,26.7047
78.8511,26.7164
78.8407,26.7261
78.8114,26.7655
78.8061,26.7688
78.7987,26.7691
78.7741,26.7661
78.7707,26.7642
78.7664,26.7645
78.7621,26.7668
78.7490,26.7844
78.7448,26.7894
78.7411,26.7925
78.7360,26.7890
78.7315,26.7831
78.7259,26.7796
78.7229,26.7793
78.7184,26.7817
78.7178,26.7872
78.7203,26.7927
78.7214,26.7977
78.7153,26.8002
78.6901,26.7960
78.6774,26.7924
78.6728,26.7877
78.6675,26.7742
78.6590,26.7692
78.6504,26.7697
78.6286,26.7754
78.6204,26.7752
78.6157,26.7719
78.6118,26.7671
78.6094,26.7610
78.6065,26.7575
78.6020,26.7561
78.5752,26.7560
78.5659,26.7577
78.5601,26.7622
78.5549,26.7648
78.5263,26.7785
78.5156,26.7851
78.4920,26.7880
78.4763,26.7923
78.4508,26.7981
78.4303,26.8289
78.4259,26.8323
78.4003,26.8260
78.3897,26.8249
78.3856,26.8279
78.3807,26.8361
78.3748,26.8468
78.3701,26.8576
78.3669,26.8626
78.3646,26.8688
78.3625,26.8713
78.3238,26.8686
78.3160,26.8694
78.3020,26.8691
78.2947,26.8683
78.2821,26.8641
78.2708,26.8556
78.2678,26.8497
78.2665,26.8410
78.2668,26.8328
78.2653,26.8247
78.2609,26.8210
78.2556,26.8203
78.2475,26.8239
78.2368,26.8317
78.2230,26.8372
78.2170,26.8377
78.2098,26.8361
78.2116,26.8385
78.2140,26.8485
78.2045,26.8556
78.2008,26.8624
78.1969,26.8721
78.1911,26.8886
78.2005,26.8786
78.2049,26.8774
78.2266,26.8826
78.2298,26.8939
78.2325,26.8955
78.2482,26.9006
78.2527,26.9046
78.2543,26.9097
78.2595,26.9162
78.2618,26.9302
78.2612,26.9318
78.2473,26.9307
78.2327,26.9337
78.2306,26.9368
78.2294,26.9413
78.2205,26.9477
78.2159,26.9540
78.2083,26.9398
78.2052,26.9389
78.2013,26.9403
78.1737,26.9487
78.1631,26.9527
78.1527,26.9521
78.1461,26.9531
78.1271,26.9555
78.1149,26.9549
78.1113,26.9532
78.1080,26.9500
78.1079,26.9483
78.1094,26.9449
78.1131,26.9419
78.1152,26.9382
78.1127,26.9275
78.1021,26.9309
78.0987,26.9306
78.0954,26.9291
78.0991,26.9206
78.1028,26.9099
78.1015,26.9050
78.0986,26.9040
78.0883,26.9099
78.0899,26.9057
78.0894,26.9029
78.0868,26.9020
78.0728,26.9076
78.0679,26.9103
78.0629,26.9149
78.0605,26.9159
78.0571,26.9133
78.0525,26.9149
78.0486,26.9138
78.0422,26.9154
78.0452,26.9029
78.0443,26.8845
78.0448,26.8821
78.0477,26.8777
78.0478,26.8748
78.0459,26.8749
78.0397,26.8773
78.0376,26.8770
78.0311,26.8655
78.0272,26.8622
78.0220,26.8609
78.0176,26.8616
78.0164,26.8638
78.0279,26.8762
78.0176,26.8820
78.0221,26.8902
78.0217,26.8948
78.0191,26.8974
78.0163,26.9050
78.0141,26.9084
78.0067,26.9107
77.9984,26.9099
77.9919,26.9109
77.9850,26.9014
77.9803,26.8977
77.9751,26.8975
77.9706,26.8997
77.9668,26.9030
77.9648,26.9072
77.9658,26.9110
77.9630,26.9126
77.9377,26.9021
77.9321,26.9100
77.9288,26.9128
77.9219,26.9146
77.9096,26.9143
77.9082,26.9168
77.9093,26.9208
77.9066,26.9240
77.8969,26.9200
77.8986,26.9154
77.9009,26.9117
77.9028,26.9011
77.9008,26.8951
77.8961,26.8897
77.8901,26.8895
77.8848,26.8923
77.8821,26.8960
77.8768,26.8992
77.8715,26.9055
77.8494,26.9124
77.8364,26.9196
77.8263,26.9210
77.8213,26.9262
77.8146,26.9228
77.8086,26.9257
77.8053,26.9285
77.7992,26.9283
77.7815,26.9277
77.7731,26.9326
77.7651,26.9380
77.7487,26.9269
77.7443,26.9232
77.7406,26.9269
77.7290,26.9258
77.7189,26.9164
77.7108,26.9030
77.7179,26.8996
77.7199,26.8967
77.7205,26.8930
77.7198,26.8867
77.7158,26.8813
77.7054,26.8803
77.6977,26.8800
77.6937,26.8729
77.6864,26.8783
77.6823,26.8792
77.6784,26.8783
77.6747,26.8746
77.6717,26.8741
77.6670,26.8624
77.6573,26.8564
77.6249,26.8467
77.6162,26.8485
77.6132,26.8445
77.6119,26.8396
77.6045,26.8328
77.6002,26.8425
77.5962,26.8417
77.5721,26.8320
77.5688,26.8274
77.5648,26.8246
77.5564,26.8220
77.5474,26.8217
77.5284,26.8246
77.5207,26.8220
77.5144,26.8246
77.5120,26.8280
77.5123,26.8383
77.5154,26.8414
77.5137,26.8451
77.5067,26.8474
77.5020,26.8465
77.4980,26.8480
77.4866,26.8012
77.4823,26.7941
77.4810,26.7878
77.4843,26.7824
77.4933,26.7670
77.4864,26.7610
77.4804,26.7539
77.4483,26.7468
77.4573,26.7621
77.4617,26.7658
77.4643,26.7696
77.4560,26.7804
77.4510,26.7807
77.4453,26.7775
77.4389,26.7758
77.4286,26.7701
77.4273,26.7761
77.4286,26.7858
77.4319,26.7924
77.4382,26.8089
77.4272,26.8317
77.4228,26.8368
77.4175,26.8428
77.4215,26.8488
77.4262,26.8531
77.4225,26.8670
77.4265,26.8670
77.4318,26.8659
77.4365,26.8679
77.4418,26.8776
77.4505,26.8750
77.4542,26.8767
77.4555,26.8804
77.4552,26.8896
77.4648,26.8927
77.4825,26.9038
77.4958,26.9058
77.5186,26.9155
77.5848,26.9423
77.5918,26.9440
77.5981,26.9403
77.6048,26.9460
77.6489,26.9738
77.6526,26.9749
77.6566,26.9741
77.6596,26.9681
77.6653,26.9669
77.6686,26.9692
77.6919,26.9790
77.7012,26.9843
77.7099,26.9877
77.7146,26.9917
77.7233,26.9882
77.7363,26.9882
77.7390,26.9911
77.7397,26.9979
77.7461,27.0029
77.7425,27.0057
77.7425,27.0063
77.7455,27.0087
77.7462,27.0109
77.7550,27.0228
77.7439,27.0237
77.7394,27.0276
77.7384,27.0327
77.7265,27.0315
77.7222,27.0261
77.7202,27.0140
77.7210,27.0057
77.7223,27.0003
77.7176,27.0000
77.7139,26.9980
77.7086,27.0011
77.6990,27.0057
77.6966,27.0070
77.6957,27.0161
77.6937,27.0195
77.6820,27.0329
77.6849,27.0398
77.6843,27.0449
77.6782,27.0505
77.6733,27.0516
77.6708,27.0489
77.6633,27.0303
77.6599,27.0250
77.6570,27.0227
77.6520,27.0226
77.6433,27.0272
77.6274,27.0155
77.6243,27.0169
77.6220,27.0219
77.6195,27.0249
77.6156,27.0274
77.5988,27.0288
77.5943,27.0312
77.5906,27.0317
77.5888,27.0371
77.5839,27.0393
77.5751,27.0416
77.5682,27.0393
77.5589,27.0488
77.5611,27.0516
77.5652,27.0540
77.5668,27.0603
77.5669,27.0663
77.5657,27.0690
77.5684,27.0725
77.5657,27.0780
77.5632,27.0786
77.5542,27.0772
77.5463,27.0807
77.5414,27.0774
77.5292,27.0671
77.5265,27.0665
77.5214,27.0672
77.5143,27.0704
77.5147,27.0741
77.5177,27.0798
77.5182,27.0881
77.5174,27.0895
77.5138,27.0914
77.5147,27.0919
77.5110,27.0939
77.4994,27.0940
77.4984,27.0952
77.4990,27.0958
77.5023,27.0992
77.5082,27.1029
77.5138,27.1081
77.5208,27.1058
77.5294,27.1041
77.5321,27.1097
77.5395,27.1113
77.5444,27.1156
77.5458,27.1151
77.5561,27.1158
77.5747,27.1221
77.5908,27.1231
77.5957,27.1262
77.5973,27.1291
77.5959,27.1372
77.5924,27.1401
77.5921,27.1448
77.5937,27.1480
77.5981,27.1480
77.6065,27.1541
77.6059,27.1589
77.6041,27.1643
77.6051,27.1685
77.6148,27.1748
77.6225,27.1750
77.6254,27.1744
77.6433,27.1744
77.6546,27.1756
77.6612,27.1828
77.6654,27.1861
77.6720,27.1951
77.6730,27.2004
77.6672,27.2071
77.6550,27.2118
77.6478,27.2145
77.6420,27.2148
77.6432,27.2318
77.6442,27.2389
77.6384,27.2407
77.6380,27.2425
77.6391,27.2471
77.6389,27.2471
77.6296,27.2555
77.6258,27.2623
77.6233,27.2638
77.6128,27.2603
77.6090,27.2651
77.6066,27.2727
77.6113,27.2743
77.6141,27.2792
77.6094,27.2817
77.6031,27.2949
77.5983,27.2964
77.5917,27.3006
77.5917,27.3027
77.5970,27.3047
77.6001,27.3047
77.6033,27.3099
77.6089,27.3119
77.6155,27.3254
77.6163,27.3383
77.5804,27.3285
77.5745,27.3267
77.5727,27.3301
77.5678,27.3332
77.5157,27.3627
77.5094,27.3678
77.5080,27.3728
77.5039,27.3741
77.5022,27.3774
77.4972,27.3814
77.4870,27.3856
77.4759,27.3877
77.4666,27.3843
77.4616,27.3876
77.4319,27.3992
77.4300,27.4050
77.4251,27.4189
77.4152,27.4254
77.4170,27.4382
77.4183,27.4422
77.4207,27.4473
77.4273,27.4510
77.4288,27.4555
77.4254,27.4648
77.4155,27.4661
77.4114,27.4727
77.4074,27.4764
77.3964,27.4778
77.3936,27.4819
77.3924,27.4861
77.3916,27.4936
77.3920,27.5020
77.3896,27.5054
77.3833,27.5115
77.3824,27.5166
77.3762,27.5186
77.3612,27.5185
77.3325,27.5385
77.3384,27.5496
77.3312,27.5686
77.3304,27.5711
77.3384,27.5766
77.3281,27.5960
77.3258,27.5969
77.3112,27.6117
77.3132,27.6173
77.3323,27.6378
77.3393,27.6624
77.3375,27.6758
77.3365,27.6962
77.3305,27.7111
77.3245,27.7132
77.3203,27.7127
77.3173,27.7112
77.3085,27.7139
77.3024,27.7132
77.2976,27.7187
77.2963,27.7298
77.3107,27.7369
77.3123,27.7387
77.3121,27.7402
77.3097,27.7428
77.3060,27.7447
77.3053,27.7492
77.3013,27.7565
77.3017,27.7601
77.3028,27.7612
77.3030,27.7647
77.3015,27.7690
77.3015,27.7717
77.3037,27.7760
77.3041,27.7880
77.3011,27.7937
77.2954,27.7998
77.2906,27.8017
77.2793,27.8028
77.2758,27.8066
77.2771,27.8067
77.2793,27.8120
77.2897,27.8178
77.2906,27.8197
77.2889,27.8291
77.2992,27.8314
77.3048,27.8312
77.3063,27.8320
77.3129,27.8301
77.3172,27.8332
77.3273,27.8377
77.3241,27.8409
77.3292,27.8520
77.3312,27.8527
77.3393,27.8596
77.3648,27.8606
77.3700,27.8631
77.3739,27.8637
77.3821,27.8631
77.3928,27.8589
77.4038,27.8582
77.4144,27.8607
77.4137,27.8626
77.4051,27.8718
77.4045,27.8758
77.4016,27.8819
77.4041,27.8866
77.4071,27.8891
77.4110,27.8950
77.4123,27.8962
77.4142,27.8965
77.4222,27.8945
77.4303,27.8888
77.4422,27.8785
77.4458,27.8784
77.4585,27.8853
77.4698,27.8947
77.4746,27.9121
77.4725,27.9192
77.4709,27.9206
77.4706,27.9279
77.4685,27.9319
77.4687,27.9329
77.4777,27.9402
77.4847,27.9439
77.4880,27.9415
77.4906,27.9339
77.4923,27.9318
77.4954,27.9308
77.4978,27.9314
77.5059,27.9361
77.5112,27.9374
77.5138,27.9363
77.5192,27.9319
77.5314,27.9418
77.5361,27.9493
77.5373,27.9578
77.5290,27.9662
77.5150,27.9655
77.5106,27.9682
77.5096,27.9733
77.5267,27.9840
77.5321,27.9888
77.5119,28.0103
77.5094,28.0177
77.5065,28.0223
77.5018,28.0274
77.4974,28.0306
77.4897,28.0393
77.4791,28.0442
77.4776,28.0491
77.4829,28.0577
77.4829,28.0607
77.4768,28.0733
77.4717,28.0788
77.4700,28.0837
77.4689,28.0860
77.4731,28.1037
77.4748,28.1043
77.4782,28.1080
77.4860,28.0974
77.4901,28.0953
77.4923,28.0980
77.4937,28.1023
77.4932,28.1082
77.4914,28.1127
77.4994,28.1226
77.4996,28.1274
77.4880,28.1388
77.4873,28.1414
77.4899,28.1444
77.4953,28.1458
77.4964,28.1599
77.4989,28.1630
77.5116,28.1649
77.5318,28.1703
77.5424,28.1817
77.5379,28.1909
77.5302,28.1929
77.5208,28.1917
77.5057,28.1955
77.5015,28.1872
77.4906,28.1931
77.4891,28.2120
77.5106,28.2063
77.5128,28.2017
77.5191,28.2018
77.5233,28.2072
77.5216,28.2174
77.5170,28.2214
77.5156,28.2298
77.5412,28.2477
77.5388,28.2544
77.5123,28.2543
77.5116,28.2546
77.5106,28.2549
77.5021,28.2578
77.4871,28.2618
77.4673,28.2697
77.4648,28.2774
77.4723,28.2812
77.4881,28.2791
77.4927,28.2806
77.4948,28.2926
77.4942,28.3003
77.4958,28.3070
77.4819,28.3236
77.4736,28.3279
77.4859,28.3797
77.4695,28.3943
77.4668,28.3997
77.4739,28.4038
77.4687,28.4175
77.4561,28.4210
77.4515,28.4249
77.4440,28.4290
77.4283,28.4441
77.4258,28.4545
77.4181,28.4558
77.4083,28.4556
77.3978,28.4586
77.3948,28.4628
77.4000,28.4667
77.3882,28.4728
77.3760,28.4762
77.3694,28.4807
77.3641,28.4857
77.3640,28.4929
77.3605,28.4979
77.3149,28.5415
77.3107,28.5437
77.3031,28.5505
77.2952,28.5612
77.2936,28.5797
77.2949,28.5824
77.3071,28.5969
77.3099,28.5990
77.3169,28.6000
77.3278,28.6049
77.3362,28.6089
77.3375,28.6175
77.3371,28.6219
77.3305,28.6314
77.3112,28.6446
77.3131,28.6467
77.3153,28.6514
77.3154,28.6633
77.3179,28.6793
77.3254,28.6825
77.3271,28.6852
77.3276,28.6918
77.3209,28.6997
77.3217,28.7118
77.3172,28.7172
77.3062,28.7177
77.3015,28.7167
77.2929,28.7098
77.2849,28.7125
77.2837,28.7190
77.2844,28.7239
77.2807,28.7300
77.2711,28.7382
77.2664,28.7393
77.2599,28.7381
77.2562,28.7399
77.2519,28.7455
77.2532,28.7528
77.2485,28.7575
77.2459,28.7574
77.2380,28.7592
77.2290,28.7724
77.2209,28.7779
77.2171,28.7817
77.2221,28.7837
77.2247,28.7876
77.2183,28.7876
77.2131,28.7864
77.2085,28.7872
77.2027,28.7894
77.1969,28.7953
77.1944,28.8023
77.1946,28.8154
77.2106,28.8453
77.2115,28.8549
77.2078,28.8602
77.1996,28.8649
77.1869,28.8668
77.1832,28.8718
77.1783,28.8800
77.1780,28.8856
77.1818,28.8898
77.1991,28.8927
77.2053,28.8946
77.2169,28.9003
77.2212,28.9041
77.2215,28.9081
77.2054,28.9365
77.2044,28.9400
77.1901,28.9557
77.1910,28.9617
77.2038,28.9823
77.2079,28.9911
77.2142,29.0060
77.2140,29.0067
77.2111,29.0114
77.2038,29.0167
77.1916,29.0213
77.1765,29.0365
77.1626,29.0486
77.1616,29.0524
77.1623,29.0654
77.1572,29.0775
77.1493,29.0832
77.1416,29.0868
77.1318,29.0946
77.1244,29.1015
77.1220,29.1058
77.1362,29.1278
77.1266,29.1540
77.1273,29.1629
77.1324,29.1718
77.1400,29.1821
77.1381,29.2011
77.1362,29.2075
77.1326,29.2131
77.1277,29.2184
77.1252,29.2249
77.1272,29.2281
77.1428,29.2378
77.1440,29.2433
77.1425,29.2516
77.1376,29.2875
77.1444,29.2962
77.1542,29.3169
77.1536,29.3223
77.1510,29.3255
77.1519,29.3393
77.1188,29.3620
77.1167,29.3726
77.1169,29.3767
77.1205,29.3788
77.1310,29.3807
77.1386,29.3839
77.1468,29.3898
77.1460,29.3925
77.1401,29.3947
77.1291,29.4025
77.1259,29.4106
77.1249,29.4222
77.1385,29.4369
77.1394,29.4421
77.1377,29.4466
77.1320,29.4505
77.1241,29.4529
77.1178,29.4565
77.1140,29.4703
77.1154,29.4754
77.1204,29.4801
77.1233,29.4861
77.1145,29.5032
77.0976,29.5120
77.0865,29.5283
77.0862,29.5395
77.0894,29.5447
77.0953,29.5477
77.1044,29.5489
77.1097,29.5530
77.1068,29.5664
77.1020,29.5770
77.0899,29.5904
77.0868,29.5965
77.0856,29.6008
77.0922,29.6087
77.0939,29.6130
77.0945,29.6178
77.1005,29.6223
77.1016,29.6249
77.1011,29.6331
77.1097,29.6472
77.1294,29.6586
77.1313,29.6630
77.1200,29.6803
77.1192,29.6858
77.1211,29.6916
77.1322,29.6995
77.1399,29.7002
77.1426,29.7016
77.1433,29.7060
77.1402,29.7173
77.1226,29.7360
77.1226,29.7428
77.1152,29.7450
77.1130,29.7486
77.1142,29.7543
77.1179,29.7604
77.1189,29.7642
77.1170,29.7709
77.1183,29.7756
77.1320,29.7790
77.1374,29.7822
77.1422,29.7876
77.1524,29.7933
77.1540,29.7977
77.1521,29.8077
77.1540,29.8138
77.1556,29.8168
77.1653,29.8245
77.1690,29.8296
77.1670,29.8437
77.1676,29.8464
77.1781,29.8622
77.1801,29.8691
77.1825,29.8733
77.1823,29.8816
77.1850,29.8903
77.1849,29.8949
77.1802,29.9062
77.1859,29.9131
77.1869,29.9175
77.1891,29.9220
77.1956,29.9273
77.2026,29.9311
77.2111,29.9407
77.2237,29.9548
77.2249,29.9586
77.2296,29.9619
77.2319,29.9663
77.2331,29.9736
77.2548,29.9932
77.2551,29.9960
77.2632,30.0021
77.2615,30.0056
77.2619,30.0073
77.2643,30.0131
77.2654,30.0180
77.2676,30.0221
77.2697,30.0275
77.2718,30.0399
77.2699,30.0442
77.2704,30.0483
77.2763,30.0505
77.2804,30.0525
77.2861,30.0575
77.2918,30.0585
77.2976,30.0603
77.3029,30.0606
77.3129,30.0605
77.3248,30.0618
77.3685,30.0916
77.3803,30.0930
77.3925,30.0944
77.3967,30.0958
77.4086,30.1026
77.4144,30.1071
77.4142,30.1111
77.4101,30.1111
77.4060,30.1113
77.4006,30.1133
77.3980,30.1187
77.4033,30.1211
77.4087,30.1232
77.4126,30.1277
77.4178,30.1412
77.4108,30.1459
77.4114,30.1497
77.4153,30.1567
77.4306,30.1664
77.4403,30.1692
77.4468,30.1686
77.4560,30.1810
77.4602,30.1838
77.4733,30.1886
77.4768,30.1950
77.4800,30.2022
77.4839,30.2101
77.4885,30.2187
77.4937,30.2275
77.4960,30.2336
77.5055,30.2422
77.5198,30.2601
77.5225,30.2662
77.5268,30.2823
77.5322,30.2869
77.5404,30.2910
77.5558,30.3026
77.5704,30.3112
77.5739,30.3189
77.5750,30.3261
77.5699,30.3371
77.5920,30.3709
77.5901,30.3773
77.5844,30.3814
77.5749,30.3845
77.5762,30.3899
77.5729,30.3931
77.5679,30.3988
77.5631,30.4045
77.5671,30.4048
77.5696,30.4079
77.5711,30.4086
77.5728,30.4103
77.5750,30.4117
77.5775,30.4125
77.5797,30.4119
77.5844,30.4100
77.5847,30.4088
79.7854,28.8062
79.7821,28.8132
79.7862,28.8209
79.7745,28.8918
79.7620,28.8897
79.7598,28.8895
79.7487,28.8915
79.7413,28.8854
79.7404,28.8832
79.7373,28.8826
79.7284,28.8851
79.7181,28.8828
79.7156,28.8818
79.7096,28.8792
79.7067,28.8752
79.7056,28.8724
79.7052,28.8702
79.7019,28.8699
79.6971,28.8703
79.6923,28.8683
79.6881,28.8682
79.6864,28.8670
79.6843,28.8574
79.6671,28.8541
79.6673,28.8500
79.6662,28.8483
79.6595,28.8477
79.6541,28.8487
79.6439,28.8529
79.6433,28.8532
79.6411,28.8565
79.6240,28.8627
79.6190,28.8676
79.6087,28.8667
79.5981,28.8649
79.5923,28.8666
79.5820,28.8558
79.5788,28.8524
79.5766,28.8503
79.5743,28.8493
79.5719,28.8490
79.5623,28.8479
79.5594,28.8467
79.5572,28.8457
79.5509,28.8459
79.5482,28.8501
79.5477,28.8543
79.5499,28.8602
79.5512,28.8632
79.5513,28.8661
79.5517,28.8682
79.5537,28.8748
79.5540,28.8785
79.5525,28.8815
79.5505,28.8842
79.5433,28.8907
79.5387,28.8924
79.5365,28.8925
79.5299,28.8869
79.5259,28.8820
79.5226,28.8763
79.5200,28.8733
79.5141,28.8676
79.5101,28.8647
79.5072,28.8633
79.5025,28.8628
79.4969,28.8624
79.4914,28.8626
79.4866,28.8646
79.4766,28.8672
79.4678,28.8649
79.4647,28.8628
79.4597,28.8592
79.4551,28.8601
79.4478,28.8601
79.4398,28.8610
79.4275,28.8573
79.4239,28.8552
79.4196,28.8553
79.4171,28.8558
79.4112,28.8559
79.4088,28.8580
79.4062,28.8623
79.4049,28.8675
79.4048,28.8711
79.4043,28.8749
79.4019,28.8773
79.3957,28.8854
79.4004,28.8956
79.4001,28.9110
79.3990,28.9170
79.4014,28.9214
79.4026,28.9290
79.4014,28.9323
79.3956,28.9368
79.3894,28.9383
79.3850,28.9373
79.3793,28.9363
79.3770,28.9370
79.3749,28.9394
79.3725,28.9476
79.3722,28.9512
79.3707,28.9546
79.3690,28.9577
79.3674,28.9600
79.3651,28.9620
79.3288,28.9554
79.3210,28.9568
79.3166,28.9568
79.3122,28.9581
79.3072,28.9585
79.3047,28.9539
79.3015,28.9529
79.2989,28.9531
79.2955,28.9543
79.2860,28.9605
79.2789,28.9648
79.2737,28.9729
79.2705,28.9754
79.2685,28.9774
79.2643,28.9821
79.2580,28.9869
79.2500,28.9922
79.2439,28.9965
79.2394,28.9999
79.2377,29.0068
79.2215,29.0173
79.2112,29.0237
79.2040,29.0291
79.1991,29.0253
79.1976,29.0221
79.1830,29.0242
79.1849,29.0180
79.1776,29.0196
79.1686,29.0159
79.1656,29.0173
79.1641,29.0206
79.1583,29.0229
79.1545,29.0274
79.1542,29.0329
79.1602,29.0433
79.1654,29.0513
79.1437,29.0601
79.1370,29.0693
79.1370,29.0909
79.1432,29.0990
79.1440,29.1066
79.1422,29.1197
79.1136,29.1307
79.1085,29.1304
79.1007,29.1317
79.0922,29.1367
79.0729,29.1520
79.0595,29.1563
79.0544,29.1552
79.0461,29.1547
79.0382,29.1663
79.0261,29.1720
79.0231,29.1708
79.0218,29.1673
79.0274,29.1559
79.0287,29.1524
79.0264,29.1499
79.0215,29.1508
79.0170,29.1540
79.0110,29.1572
79.0105,29.1530
79.0120,29.1449
79.0086,29.1394
79.0088,29.1362
79.0277,29.1330
79.0310,29.1302
79.0297,29.1254
79.0261,29.1216
79.0219,29.1189
79.0170,29.1179
79.0066,29.1205
79.0006,29.1166
78.9984,29.1229
78.9947,29.1254
78.9954,29.1293
78.9926,29.1336
78.9790,29.1548
78.9732,29.1608
78.9666,29.1656
78.9623,29.1668
78.9606,29.1659
78.9613,29.1632
78.9608,29.1616
78.9561,29.1604
78.9515,29.1597
78.9489,29.1528
78.9444,29.1496
78.9337,29.1542
78.9208,29.1529
78.9145,29.1490
78.9004,29.1506
78.8983,29.1549
78.8959,29.1558
78.8950,29.1568
78.8996,29.1614
78.9048,29.1632
78.9057,29.1652
78.9033,29.1677
78.9045,29.1706
78.9024,29.1745
78.9057,29.1775
78.9057,29.1803
78.9013,29.1827
78.8991,29.1906
78.8943,29.1959
78.8972,29.1987
78.8992,29.2026
78.8936,29.2048
78.8877,29.2103
78.8921,29.2149
78.8910,29.2165
78.8869,29.2178
78.8845,29.2195
78.8829,29.2253
78.8701,29.2285
78.8696,29.2295
78.8730,29.2323
78.8710,29.2407
78.8641,29.2495
78.8579,29.2522
78.8544,29.2554
78.8538,29.2592
78.8526,29.2613
78.8506,29.2622
78.8467,29.2583
78.8452,29.2581
78.8423,29.2543
78.8313,29.2607
78.8276,29.2579
78.8229,29.2558
78.8161,29.2538
78.8138,29.2523
78.7999,29.2579
78.7929,29.2626
78.7899,29.2630
78.7874,29.2653
78.7860,29.2730
78.7815,29.2712
78.7586,29.2867
78.7668,29.2859
78.7655,29.2899
78.7611,29.2933
78.7468,29.3027
78.7389,29.3063
78.7314,29.3110
78.7276,29.3128
78.7208,29.3123
78.7139,29.3174
78.7141,29.3193
78.7198,29.3184
78.7211,29.3195
78.7273,29.3175
78.7286,29.3190
78.7259,29.3251
78.7257,29.3300
78.7277,29.3314
78.7415,29.3326
78.7888,29.3293
78.8068,29.3732
78.8078,29.3803
78.8090,29.3829
78.8116,29.3847
78.8150,29.3853
78.8110,29.3803
78.8118,29.3723
78.8239,29.3684
78.8288,29.3682
78.8363,29.3714
78.8319,29.3766
78.8325,29.3813
78.8363,29.3814
78.8404,29.3799
78.8568,29.3856
78.8598,29.3877
78.8600,29.3893
78.8589,29.3915
78.8602,29.3939
78.8626,29.3946
78.8660,29.3931
78.8702,29.3924
78.8728,29.3986
78.8828,29.4048
78.8872,29.4090
78.8906,29.4164
78.9004,29.4467
78.9071,29.4518
78.9198,29.4601
78.9003,29.4562
78.8960,29.4562
78.8901,29.4575
78.8827,29.4578
78.8754,29.4600
78.8658,29.4596
78.8301,29.4685
78.8238,29.4697
78.8167,29.4686
78.8114,29.4698
78.7970,29.4760
78.7855,29.4760
78.7748,29.4809
78.7658,29.4838
78.7423,29.5012
78.7391,29.5050
78.7315,29.5057
78.7266,29.5087
78.7083,29.5094
78.6766,29.5214
78.6504,29.5407
78.6396,29.5478
78.6215,29.5529
78.6152,29.5579
78.6052,29.5618
78.5765,29.5806
78.5612,29.5937
78.5305,29.6239
78.5274,29.6244
78.5255,29.6298
78.5177,29.6392
78.5115,29.6507
78.5092,29.6597
78.5096,29.6685
78.5076,29.6729
78.5072,29.6770
78.5074,29.6908
78.5060,29.6939
78.5018,29.7117
78.5003,29.7153
78.4902,29.7249
78.4876,29.7414
78.4736,29.7485
78.4647,29.7510
78.4522,29.7521
78.4321,29.7581
78.4243,29.7617
78.4126,29.7724
78.3860,29.7739
78.3385,29.7925
78.3029,29.7576
78.2819,29.7423
78.2648,29.7268
78.2314,29.7041
78.2213,29.7176
78.1923,29.7066
78.1822,29.6916
78.1659,29.6795
78.1391,29.6761
78.1148,29.6452
78.0975,29.6308
78.0968,29.6306
78.0942,29.6280
78.0906,29.6248
78.0821,29.6018
78.0785,29.5995
78.0732,29.5999
78.0593,29.6016
78.0507,29.5981
78.0439,29.5931
78.0365,29.5809
78.0373,29.5778
78.0407,29.5753
78.0426,29.5719
78.0372,29.5653
78.0383,29.5614
78.0369,29.5526
78.0326,29.5517
78.0193,29.5541
78.0166,29.5546
77.9942,29.5551
77.9789,29.5541
77.9771,29.5581
77.9768,29.5638
77.9788,29.5682
77.9808,29.5688
77.9840,29.5799
77.9846,29.5846
77.9838,29.5881
77.9823,29.5890
77.9810,29.5878
77.9788,29.5854
77.9770,29.5833
77.9730,29.5833
77.9727,29.5831
77.9696,29.5852
77.9674,29.5857
77.9663,29.5845
77.9617,29.5860
77.9599,29.5862
77.9560,29.5844
77.9532,29.5847
77.9516,29.5869
77.9498,29.5881
77.9482,29.5904
77.9473,29.5904
77.9483,29.5914
77.9488,29.5955
77.9509,29.5984
77.9532,29.6024
77.9510,29.6078
77.9504,29.6110
77.9497,29.6131
77.9519,29.6160
77.9557,29.6168
77.9582,29.6145
77.9599,29.6123
77.9663,29.6117
77.9746,29.6111
77.9768,29.6140
77.9754,29.6183
77.9749,29.6225
77.9731,29.6320
77.9747,29.6381
77.9770,29.6421
77.9754,29.6443
77.9745,29.6444
77.9717,29.6446
77.9654,29.6555
77.9667,29.6595
77.9679,29.6615
77.9689,29.6625
77.9691,29.6645
77.9694,29.6666
77.9705,29.6686
77.9716,29.6705
